cell_id,Roads:number_intersections,Roads:diversity,Roads:total,Buildings:diversity,Buildings:total,LandUse:Mix,TrafficPoints:crossing,poisAreas:area_park,poisAreas:area_pitch,pois:diversity,pois:total,ThirdPlaces:oa_count,ThirdPlaces:edt_count,ThirdPlaces:out_count,ThirdPlaces:cv_count,ThirdPlaces:diversity,ThirdPlaces:total,vertical_density,buildings_age,buildings_age:diversity,most_present_age
3417_0_3,0.14490715,1.34774595,0.253587513,0,0.000940956,2.10E-09,0.000470478,0,2.68E-09,1.740990141,0.007998122,0.000940956,0.001411433,0.003763822,0.001411433,0.000580685,0.007527644,2.620727674,31.55016538,1.666820975,age_under_18
3417_0_0,0.128910906,1.47817796,0.206539737,0.858740913,0.006116211,2.28E-09,0,0,2.35E-10,1.679204332,0.007057166,0,0.000470478,0.002822867,0.001881911,0.000431176,0.005175255,1.970149254,51.70895522,1.73689168,age_40_50
3418_1_2,1.047753972,1.33898232,1.634910217,2.313881533,0.09456603,1.13E-09,0.010820988,1.30E-08,2.11E-09,4.814821939,0.050811598,0.005645733,0.002822867,0.024464844,0.007998122,0.000510145,0.040931565,2.227311828,35.27430108,1.631670619,age_over_60
3418_1_3,0.191484448,1.549950956,0.337332554,1.58109375,0.0042343,1.01E-10,0,1.70E-10,5.10E-10,3.116811023,0.0084686,0.001411433,0.001881911,0.002822867,0.000940956,0.000616103,0.007057166,1.873919675,33.34697509,1.766100233,age_under_18
3418_1_0,0.070101186,1.362737361,0.128910906,0,0.000470478,1.16E-10,0,0,3.52E-11,0.693147181,0.001411433,0.000940956,0,0.000470478,0,0.000299466,0.001411433,1.744508671,31.68843931,1.607077041,age_50_60
3418_2_1,0.110562274,1.488696575,0.196189226,0,0.000940956,3.28E-11,0,4.82E-11,0,1.33217904,0.002352389,0.000470478,0.000940956,0.000470478,0,0.000489165,0.001881911,1.697835498,34.8987013,1.790728851,age_50_60
3418_2_2,0.022582932,1.652329335,0.045636343,0,0,0,0,0,0,0.693147181,0.001411433,0,0.000470478,0,0,0,0.000470478,1.66359447,38.15990783,1.744374892,age_50_60
3418_2_3,0.084215519,1.144661908,0.14914145,0.950270539,0.002352389,7.46E-12,0,0,0,2.663328621,0.005175255,0,0.001881911,0,0.000940956,0.000299466,0.002822867,1.737412178,33.88612412,1.862031804,age_over_60
3418_2_0,0.11761944,1.461688024,0.204657826,0,0,6.12E-11,0,0,0,0.693147181,0.001411433,0.000470478,0,0,0.000940956,0.000299466,0.001411433,1.692059393,34.15364751,1.829132752,age_under_18
3418_3_1,0.317572488,1.397707294,0.534462736,0.93193851,0.015525766,3.26E-10,0.000470478,8.92E-10,4.29E-10,5.124649957,0.024464844,0.003763822,0.002822867,0.005175255,0.003293344,0.000639839,0.015055288,2.08751942,36.79233558,2.045469891,age_over_60
3418_3_2,0.982828041,1.446879594,1.598683429,1.792612205,0.052223031,3.09E-10,0.010350511,3.02E-09,1.07E-09,6.63930703,0.129381384,0.014584811,0.027758188,0.014114333,0.029640099,0.000625386,0.08609743,2.086143215,46.26659121,1.911328044,age_over_60
3418_3_3,0.14914145,1.452579175,0.240884613,0.636514168,0.001411433,5.62E-11,0,1.16E-08,3.83E-11,3.362560546,0.011761944,0.000470478,0.000470478,0.002822867,0,0.000346094,0.003763822,1.958075601,49.02233677,1.399838464,age_over_60
3418_3_0,0.318042966,1.590062154,0.530698913,1.272336647,0.044224909,1.91E-11,0,4.52E-10,0,5.251954341,0.048459209,0.006116211,0.008939077,0.002822867,0.002352389,0.00058695,0.020230544,2.002565418,43.24474089,1.996639952,age_under_18
3418_0_1_1,0.114796573,1.373620841,0.225829325,0,0,3.57E-10,0,0,0,0,0,0,0,0,0,0,0,2.042105263,30.96184211,1.751859276,age_under_18
3418_0_1_2,0.159962438,1.407634359,0.293578122,0,0,9.89E-12,0,0,0,0,0,0,0,0,0,0,0,2.149156939,34.60570687,1.824380964,age_under_18
3418_0_1_3,0.131733773,1.419313092,0.250294168,1.098612289,0.005645733,3.78E-10,0.001881911,0,0,0.693147181,0.005645733,0,0.001881911,0,0,0,0.001881911,2.246973366,38.41101695,1.739970927,age_over_60
3418_0_1_0,0.327452521,1.276145662,0.557045668,0.699124374,0.069630709,3.54E-10,0,0,0,0,0.001881911,0,0,0,0,0,0,1.983009709,38.83252427,1.490598384,age_under_18
3418_0_2_1,0.297341944,1.494507255,0.526935091,1.039720771,0.007527644,2.89E-10,0.001881911,1.63E-09,1.18E-10,3.262268317,0.031992488,0.001881911,0.009409555,0.009409555,0.003763822,0.002296462,0.024464844,2.08164794,32.92284644,1.813905089,age_under_18
3418_0_2_2,0.163726261,1.416092305,0.293578122,0,0,2.33E-11,0.003763822,2.07E-10,1.31E-09,1.386294361,0.007527644,0.001881911,0,0.003763822,0,0.001197863,0.005645733,2.187424426,26.81197098,1.823547253,age_under_18
3418_0_2_3,0.779111171,1.290400372,1.296636707,0.304636097,0.020701021,6.46E-10,0.001881911,3.24E-09,2.78E-10,4.495331726,0.079040264,0.007527644,0.013173377,0.009409555,0.015055288,0.002542464,0.045165865,2.407597536,41.44532854,2.095976346,age_over_60
3418_0_2_0,0.637967843,1.224143864,1.057634005,0.693147181,0.003763822,5.49E-10,0.001881911,2.63E-09,1.05E-09,3.631465951,0.079040264,0.005645733,0.028228666,0.011291466,0.005645733,0.002162428,0.050811598,2.174342105,32.86019737,1.913769377,age_under_18
3418_0_3_1,1.910139706,1.469380112,3.048695886,2.187938134,0.10915084,7.77E-10,0.107268929,3.32E-08,9.67E-10,5.796732737,0.231475058,0.028228666,0.01881911,0.028228666,0.050811598,0.002484669,0.12608804,2.408621304,46.37192732,2.083416252,age_over_60
3418_0_3_2,1.016231962,1.522620659,1.706893314,1.309755862,0.03575631,2.26E-10,0.015055288,3.31E-10,5.02E-09,4.453874545,0.103505107,0.020701021,0.009409555,0.033874399,0.003763822,0.002152157,0.067748797,2.340760157,45.44517256,1.992357506,age_50_60
3418_0_3_3,0.150552883,1.694923175,0.2898143,0.610864302,0.01881911,0,0,0,2.84E-10,3.283469424,0.041402043,0.007527644,0.007527644,0.007527644,0.005645733,0.002595705,0.028228666,2.004231312,29.0077574,1.730427486,age_50_60
3418_0_3_0,1.080216937,1.475485419,1.780287844,1.418459314,0.069630709,3.79E-10,0.01881911,6.74E-08,1.87E-09,5.126986702,0.237120791,0.013173377,0.03575631,0.037638221,0.024464844,0.002479976,0.111032751,2.412935323,51.83250415,2.016458632,age_50_60
3418_0_0,0.429075717,1.433900656,0.737709128,1.06104995,0.022112455,1.26E-10,0.003763822,1.85E-10,1.05E-09,4.030436343,0.02728771,0.001411433,0.003293344,0.009409555,0.005175255,0.000562826,0.019289588,2.139202082,37.29705117,1.871223154,age_50_60
3419_1_1_1,1.076453115,1.348697307,1.7896974,0.965323473,0.410256607,9.70E-10,0.005645733,3.43E-10,4.87E-09,4.5677661,0.141143328,0.016937199,0.011291466,0.037638221,0.024464844,0.002432099,0.09033173,2.232315423,38.45863935,1.83053051,age_50_60
3419_1_1_2,0.304869589,1.483272229,0.56080949,0.53050963,0.043283954,2.95E-11,0.009409555,0,8.22E-10,2.775600063,0.045165865,0,0.013173377,0.007527644,0.005645733,0.001947027,0.026346755,1.900306748,41.04984663,1.754032039,age_over_60
3419_1_1_3,0.645495487,1.357371741,1.153611468,0.309419879,0.207010214,9.01E-12,0.003763822,0,5.02E-10,2.869761572,0.050811598,0,0.009409555,0.007527644,0.001881911,0.001775298,0.01881911,2.080906149,36.01510248,1.954832101,age_under_18
3419_1_1_0,1.57327763,1.344404879,2.591391503,1.424643669,0.387673674,6.98E-10,0.041402043,1.03E-08,6.69E-09,5.405334855,0.201364481,0.016937199,0.026346755,0.050811598,0.045165865,0.002454574,0.139261417,2.45423341,35.60354691,1.926415519,age_over_60
3419_1_2_1,1.439661946,1.409281145,2.391908933,1.07966755,0.257821813,4.57E-10,0.011291466,2.16E-08,7.09E-10,5.409542348,0.227711236,0.020701021,0.088449819,0.022582932,0.031992488,0.002232697,0.163726261,2.492702567,59.21087066,1.927228271,age_over_60
3419_1_2_2,0.846859968,1.318721442,1.469772523,1.371183142,0.27099519,3.33E-10,0.024464844,1.51E-08,2.04E-09,4.845219739,0.101623196,0.015055288,0.009409555,0.031992488,0.024464844,0.002430725,0.080922175,2.023235031,29.69571046,1.928833325,age_over_60
3419_1_2_3,1.725712424,1.405126815,3.033640597,0.722996852,1.994825703,1.23E-09,0.031992488,2.74E-08,2.88E-09,5.638066936,0.318042966,0.024464844,0.047047776,0.058339242,0.056457331,0.002520831,0.186309193,2.194249908,31.7880575,1.772104654,age_over_60
3419_1_2_0,2.000471436,1.380361487,3.419432361,1.10753712,1.300400529,6.98E-10,0.056457331,7.49E-09,4.87E-09,5.896049767,0.41590234,0.028228666,0.082804086,0.077158353,0.065866886,0.002486818,0.25405799,2.297409326,37.44222798,1.929769821,age_over_60
3419_1_3_1,1.095272226,1.340170645,1.955305571,0.6001456,1.341802572,1.88E-10,0.011291466,2.16E-09,2.06E-09,4.325142012,0.111032751,0.003763822,0.011291466,0.031992488,0.024464844,0.0022079,0.07151262,2.127235213,36.09938102,1.938114555,age_over_60
3419_1_3_2,3.374266496,1.394477957,5.38979322,1.585630611,0.873206723,8.51E-10,0.133615684,3.91E-08,3.54E-09,6.715904012,0.901435388,0.047047776,0.233356969,0.075276442,0.263467546,0.00222701,0.619148732,2.827319588,51.42482818,1.907506404,age_over_60
3419_1_3_3,0.334980165,1.57307488,0.607857266,1.386294361,0.007527644,2.88E-10,0,0,1.65E-10,2.435093901,0.050811598,0.001881911,0.009409555,0.001881911,0.011291466,0.0021058,0.024464844,2.027617952,35.70943613,1.902025445,age_under_18
3419_1_3_0,1.038814894,1.279912117,1.691838025,1.530554184,0.169371994,8.95E-10,0.009409555,0,6.56E-10,4.001319077,0.062103064,0.003763822,0.009409555,0.009409555,0.011291466,0.00248783,0.033874399,2.125242718,35.17961165,1.984260535,age_under_18
3419_1_0_1,1.006822407,1.216378359,1.659845538,1.768800492,0.18066346,1.84E-09,0,2.76E-08,4.28E-09,5.181399204,0.242766524,0.020701021,0.05457542,0.052693509,0.056457331,0.002495659,0.184427282,2.483376793,27.82806389,1.83497226,age_over_60
3419_1_0_2,1.023759606,1.363684432,1.795343133,0.900781758,0.77722926,2.43E-10,0.003763822,7.97E-10,4.54E-09,4.650177955,0.175017727,0.007527644,0.020701021,0.048929687,0.039520132,0.002286061,0.116678485,2.20386975,35.58636149,1.965300686,age_over_60
3419_1_0_3_1,1.287227152,1.414556081,2.122795654,0.191444082,0.158080527,2.84E-10,0,7.75E-08,0,2.04700111,0.120442307,0,0.015055288,0.037638221,0.015055288,0.007490209,0.067748797,2.400621118,24.61490683,1.856767888,age_under_18
3419_1_0_3_2,2.265820893,1.209426302,3.921902609,0.603528142,0.511879803,1.01E-10,0.173135816,0,2.85E-09,1.884871334,0.105387018,0,0.015055288,0.007527644,0,0.004791452,0.022582932,2.219298246,32.70175439,1.904902814,age_under_18
3419_1_0_3_3,0.677487975,1.483236624,1.219478354,0.609627424,0.143025239,2.07E-10,0.007527644,0,0,0.636514168,0.030110577,0,0,0,0,0,0,2.282352941,29.95294118,1.687823921,age_over_60
3419_1_0_3_0,1.332393017,1.686499685,2.288403825,1.118968867,0.097859374,7.69E-10,0,2.19E-09,7.62E-10,2.83148024,0.082804086,0.022582932,0.007527644,0.015055288,0.007527644,0.009613059,0.052693509,1.879310345,52.16810345,0.790993829,age_under_18
3419_1_0_0_1,1.964715126,1.180197019,2.988474732,1.213007566,0.060221153,5.19E-10,0.112914662,4.60E-08,1.10E-09,4.450002547,0.188191104,0,0.015055288,0.045165865,0.060221153,0.007334295,0.120442307,2.632928475,37.18083671,1.704011274,age_under_18
3419_1_0_0_2,1.618443495,1.43911856,2.709951898,1.299650964,0.120442307,8.62E-10,0.030110577,5.06E-08,1.40E-10,4.046082133,0.203246392,0.037638221,0.052693509,0.037638221,0.052693509,0.010330491,0.18066346,2.476885645,26.14476886,1.748296313,age_under_18
3419_1_0_0_3,2.800283628,1.335786014,4.478948277,1.494175138,0.060221153,8.48E-10,0,1.01E-08,3.08E-10,3.656920636,0.150552883,0,0.022582932,0.037638221,0.045165865,0.007986411,0.105387018,2.386363636,46.65530303,1.164095414,age_under_18
3419_1_0_0_0,3.214304057,1.360330333,5.035993945,1.524707393,0.097859374,4.71E-10,0.007527644,3.20E-08,1.75E-09,4.277669225,0.316161055,0.037638221,0.015055288,0.037638221,0.135497595,0.008162113,0.225829325,2.721556886,37.10329341,1.775019782,age_under_18
3419_2_1_1,1.04822445,1.40673358,1.738885802,0.852019419,0.050811598,5.56E-10,0.020701021,6.92E-09,1.29E-09,5.077975473,0.124206129,0.01881911,0.028228666,0.028228666,0.013173377,0.002525293,0.088449819,2.121406728,41.59617737,2.114814642,age_under_18
3419_2_1_2,0.193836837,1.259343625,0.329334432,0,0.001881911,1.60E-10,0,0,1.16E-09,0.79631164,0.015055288,0.001881911,0,0.001881911,0,0.001304441,0.003763822,1.971484759,29.71238938,1.571987665,age_under_18
3419_2_1_3,0.302987678,1.391925949,0.530698913,0,0.112914662,2.35E-13,0,0,1.81E-10,3.099940512,0.030110577,0,0.007527644,0.003763822,0.007527644,0.001985266,0.01881911,2.22,36.4708,1.699623922,age_over_60
3419_2_1_0,0.400847052,1.463865873,0.709480462,0.206725938,0.348153543,9.50E-11,0,6.03E-10,0,4.200270989,0.058339242,0.005645733,0.009409555,0.009409555,0.007527644,0.002571491,0.031992488,1.973953488,28.64744186,1.591874538,age_under_18
3419_2_2,0.358504053,1.383497755,0.613973477,0.082367989,0.145848106,1.96E-10,0.000470478,2.21E-08,1.11E-08,4.886580747,0.022582932,0.001411433,0.004704778,0.0042343,0.002352389,0.000607155,0.0127029,2.15697267,40.21426069,1.78624989,age_over_60
3419_2_3_1,0.478005404,1.394435892,0.797930281,0.493954063,0.287932389,7.71E-11,0,0,0,1.255482325,0.011291466,0,0.005645733,0,0,0,0.005645733,2.106901218,19.41745602,1.722697702,age_under_18
3419_2_3_2,0.585274334,1.366467132,1.004940496,0.053970505,0.45165865,1.60E-10,0.001881911,0,0,2.428273638,0.016937199,0,0.005645733,0,0.003763822,0.001266548,0.009409555,2.018867925,22.33817126,1.861375758,age_under_18
3419_2_3_3,0.321806788,1.38971869,0.557045668,0,0,2.41E-10,0,0,0,0.450561209,0.011291466,0,0,0,0.001881911,0,0.001881911,1.898085238,24.45707227,1.803536702,age_under_18
3419_2_3_0,0.634204021,1.3005187,1.01246814,0.687092027,0.024464844,3.36E-11,0,7.12E-09,1.25E-09,4.585070411,0.095977463,0.013173377,0.01881911,0.01881911,0.003763822,0.002374596,0.05457542,2.131844763,29.920521,2.001988152,age_under_18
3419_2_0_1,0.978593741,1.44902409,1.620325406,1.123866297,0.334980165,4.34E-10,0.022582932,2.64E-09,1.42E-09,5.024553956,0.101623196,0.030110577,0.020701021,0.013173377,0.011291466,0.00246742,0.075276442,2.246805112,46.88538339,1.946000509,age_over_60
3419_2_0_2,1.061397827,1.421947233,1.836745176,0.53240619,0.19948257,3.73E-10,0.001881911,2.66E-09,1.56E-09,4.15323608,0.050811598,0.007527644,0.005645733,0.009409555,0.005645733,0.002564005,0.028228666,2.567049808,46.05555556,2.021597562,age_over_60
3419_2_0_3,0.286050478,1.462533544,0.519407447,1.329661349,0.011291466,8.01E-12,0,6.80E-10,2.24E-10,1.767761472,0.045165865,0.003763822,0.001881911,0.003763822,0.001881911,0.002502304,0.011291466,2.240702479,30.02427686,1.914924829,age_under_18
3419_2_0_0,0.509997892,1.446011832,0.92213641,0,0.003763822,4.88E-12,0,0,0,0.206192051,0.037638221,0,0.001881911,0,0,0,0.001881911,2.022321429,32.07068452,1.855831092,age_under_18
3419_3_1_1,0.302987678,1.183565358,0.547636113,0.86605987,0.039520132,2.77E-10,0,4.35E-10,1.01E-09,0.514096697,0.045165865,0,0,0.003763822,0.001881911,0.001197863,0.005645733,2.224422442,30.3520352,1.649616586,age_under_18
3419_3_1_2,0.158080527,1.09649597,0.2898143,0.833365441,0.047047776,5.05E-11,0,0,0,0.562335145,0.007527644,0,0.001881911,0,0,0,0.001881911,2.053278689,27.3442623,1.812005627,age_under_18
3419_3_1_3,0.39708323,0.843781174,0.585274334,0.636514168,0.005645733,6.33E-10,0,0,1.46E-10,0.885574152,0.020701021,0.001881911,0.001881911,0.003763822,0,0.001956662,0.007527644,1.85462963,25.52083333,1.419011074,age_under_18
3419_3_1_0,0.050811598,1.356333597,0.116678485,0.500402424,0.009409555,7.68E-11,0,6.48E-10,5.76E-09,1.583258459,0.026346755,0.005645733,0.001881911,0.003763822,0,0.001903373,0.011291466,1.787746171,24.23085339,1.591434767,age_under_18
3419_3_2,0.231945536,1.242263079,0.406492785,0.708688028,0.007998122,1.11E-10,0.005645733,0,4.37E-10,2.028188128,0.037167743,0,0.001411433,0.001881911,0,0.000321293,0.003293344,1.738907224,28.61587825,1.525738273,age_under_18
3419_3_3,0.154316705,1.656292367,0.27522949,1.079006032,0.014114333,8.88E-13,0,0,3.39E-11,3.298444449,0.020701021,0.000940956,0.000470478,0.000470478,0.000470478,0.000626761,0.002352389,1.751835536,35.62701909,1.599295566,age_over_60
3419_3_0_1,0.139261417,1.190099734,0.263467546,0.636514168,0.005645733,4.54E-10,0,5.10E-10,2.20E-09,1.126928795,0.028228666,0.001881911,0,0.013173377,0,0.000709048,0.015055288,2.068158698,27.49643947,1.504473705,age_under_18
3419_3_0_2,0.175017727,1.170668259,0.297341944,0,0,4.44E-10,0,0,0,0,0.011291466,0,0,0,0,0,0,2.021613833,31.40778098,1.315147777,age_under_18
3419_3_0_3,0.34438972,1.359365739,0.577746689,0,0.003763822,2.76E-11,0,0,0,0,0.005645733,0,0.003763822,0,0,0,0.003763822,1.494505495,36.32417582,1.542113609,age_over_60
3419_3_0_0,0.267231368,1.375142312,0.440367183,0.950270539,0.009409555,1.35E-10,0,0,2.88E-10,0.529706199,0.016937199,0,0,0.003763822,0,0,0.003763822,1.994666667,31.74666667,1.464020596,age_under_18
3419_0_1_1_1,2.484122574,1.286334846,4.079983136,1.735126457,0.067748797,1.53E-09,0.082804086,6.38E-09,5.86E-09,4.387274279,0.406492785,0.045165865,0.045165865,0.082804086,0.075276442,0.010146566,0.248412257,2.723492723,52.63149688,1.000630962,age_over_60
3419_0_1_1_2,4.441310056,1.461925508,7.05340258,1.400661763,0.165608172,9.74E-10,0.165608172,0,1.55E-08,3.430022523,0.45165865,0.007527644,0.060221153,0.067748797,0.075276442,0.009104503,0.210774037,2.795501022,42.95501022,1.568886147,age_over_60
3419_0_1_1_3,1.912021617,1.100938003,3.108917039,1.415022588,0.150552883,2.16E-09,0.127969951,1.93E-08,8.97E-09,4.093963456,0.383909852,0.030110577,0.09033173,0.037638221,0.143025239,0.009070734,0.301105766,2.992665037,43.23533007,1.192260908,age_under_18
3419_0_1_1_0,0.444131006,1.451824979,0.880734367,1.153741943,0.052693509,2.76E-10,0,0,1.49E-08,2.823007421,0.143025239,0,0.022582932,0.052693509,0.030110577,0.00778811,0.105387018,2.888888889,42.72800926,1.426738323,age_over_60
3419_0_1_2_1,5.306989134,1.464016189,8.438489106,0.60815837,0.210774037,1.28E-09,0.188191104,0,5.77E-10,4.538960373,0.255939902,0.015055288,0.030110577,0.007527644,0.067748797,0.00830625,0.120442307,2.872,28.85,1.325453744,age_50_60
3419_0_1_2_2,2.42390142,1.266582839,3.77887737,1.12753479,0.105387018,1.11E-09,0.135497595,0,1.29E-08,2.342589959,0.203246392,0.030110577,0.022582932,0.097859374,0.007527644,0.007796351,0.158080527,2.807142857,30.66214286,1.619756255,age_50_60
3419_0_1_2_3,2.0625745,1.034164661,3.304635787,1.579798002,0.436603361,5.28E-10,0.015055288,7.24E-08,9.55E-09,2.450396283,0.127969951,0,0,0.082804086,0.030110577,0.004365395,0.112914662,2.901943463,35.95715548,1.562016707,age_50_60
3419_0_1_2_0,2.725007187,1.291685325,4.275701884,1.332933579,0.195718748,1.07E-09,0.195718748,3.90E-08,1.70E-08,4.84356514,0.36132692,0.022582932,0.075276442,0.082804086,0.097859374,0.009676295,0.278522834,2.867105263,42.61381579,1.446804659,age_50_60
3419_0_1_3_1,0.572100956,1.479867017,1.016231962,0,0.022582932,4.84E-10,0,0,0,1.098612289,0.030110577,0,0.007527644,0,0.015055288,0.004791452,0.022582932,2.670103093,27.3556701,1.631140636,age_over_60
3419_0_1_3_2,0.579628601,0.925168721,0.971066097,1.590908432,0.572100956,8.73E-10,0,2.62E-09,2.93E-09,1.098612289,0.052693509,0,0.007527644,0.030110577,0,0.003766851,0.037638221,2.685,26.415,1.60100336,age_under_18
3419_0_1_3_3,0.436603361,1.105634976,0.654905042,0,0.015055288,2.19E-10,0,0,1.11E-09,0.693147181,0.015055288,0,0,0.007527644,0,0,0.007527644,3.016806723,30.05882353,1.372157292,age_under_18
3419_0_1_3_0,1.023759606,0.727130615,1.520584121,0,0,5.03E-10,0,0,0,0,0.015055288,0,0,0,0,0,0,3.290657439,36.4083045,1.194875458,age_under_18
3419_0_1_0_1,1.21195071,1.297754696,2.032463924,0.257318641,0.105387018,8.49E-10,0.007527644,0,0,0.636514168,0.022582932,0,0,0,0.022582932,0,0.022582932,2.966442953,37.48993289,1.276583691,age_under_18
3419_0_1_0_2,1.874383396,1.122596142,2.988474732,0,0.135497595,1.26E-09,0.173135816,2.05E-08,4.57E-09,3.699667155,0.233356969,0.015055288,0.082804086,0.067748797,0.045165865,0.009413052,0.210774037,3.033854167,37.92643229,1.334639538,age_over_60
3419_0_1_0_3,0.602211533,1.402230056,1.038814894,0,0,9.50E-10,0,6.63E-09,0,1.098612289,0.030110577,0,0,0.007527644,0,0,0.007527644,2.913043478,34.65217391,0.883657,age_under_18
3419_0_1_0_0,1.324865373,1.33909884,2.100212721,0,0.015055288,9.63E-10,0.030110577,0,0,0,0.037638221,0,0,0,0,0,0,2.468421053,41.49210526,1.498535411,age_30_40
3419_0_2_1_1,1.016231962,0.886167974,1.716302869,0.286835983,0.09033173,1.27E-09,0,0,3.21E-09,1.495255081,0.120442307,0,0.007527644,0.060221153,0,0.002625884,0.067748797,2.523465704,24.13447653,1.444394174,age_under_18
3419_0_2_1_2,1.264644219,1.012194241,2.130323298,0.636514168,0.022582932,1.92E-09,0,0,8.99E-09,1.511086176,0.127969951,0.015055288,0.007527644,0.045165865,0.007527644,0.008196852,0.075276442,2.651757188,29.71645367,1.666189956,age_under_18
3419_0_2_1_3,1.407669458,1.04576472,2.198072095,0.693147181,0.015055288,1.61E-09,0,6.00E-09,9.67E-09,0.982900728,0.18066346,0,0,0.135497595,0,0,0.135497595,2.716122651,25.62215628,1.449744859,age_under_18
3419_0_2_1_0,1.294754796,1.007620921,2.107740365,1.860695957,0.466713938,1.83E-10,0.015055288,0,2.77E-08,2.267130694,0.105387018,0,0,0.060221153,0.022582932,0.004410843,0.082804086,2.747019868,32.1589404,1.506222242,age_under_18
3419_0_2_2,0.899553477,0.884648508,1.462244879,1.483755332,0.03575631,1.41E-09,0.001881911,3.29E-09,2.03E-09,2.518519492,0.112914662,0.007527644,0.001881911,0.013173377,0.011291466,0.002311571,0.033874399,2.673323398,30.21415797,1.662367924,age_under_18
3419_0_2_3,0.681251797,1.140245907,1.13855618,0.959489994,0.058339242,1.11E-09,0,6.69E-10,1.26E-09,1.613449992,0.050811598,0,0.001881911,0.005645733,0.003763822,0.001903373,0.011291466,2.135053111,29.83915023,1.763729177,age_under_18
3419_0_2_0_1,0.519407447,1.118726034,0.918372588,1.213099632,0.248412257,8.16E-10,0,1.92E-08,0,0.693147181,0.015055288,0,0,0.007527644,0,0,0.007527644,2.582329317,29.91967871,1.524699074,age_under_18
3419_0_2_0_2,0.662432686,1.079021438,1.181840133,1.078992208,0.052693509,1.25E-09,0,1.88E-08,5.72E-10,1.663407719,0.27099519,0,0.007527644,0.015055288,0,0.004791452,0.022582932,2.339869281,26.60457516,1.777705764,age_under_18
3419_0_2_0_3,1.324865373,1.193570397,2.15290623,0,0.022582932,1.61E-09,0,2.19E-08,1.29E-08,2.203739077,0.203246392,0,0,0.082804086,0.015055288,0.003231791,0.097859374,2.326760563,22.94225352,1.769129143,age_under_18
3419_0_2_0_0,0.293578122,1.136522072,0.511879803,0,0,5.83E-10,0,3.09E-09,0,0.450561209,0.060221153,0,0,0.007527644,0,0,0.007527644,2.599369085,26.09936909,1.429041897,age_under_18
3419_0_3_1_1,3.033640597,1.246850067,4.727360534,0.450561209,0.045165865,8.96E-10,0.030110577,1.37E-07,0,1.656551127,0.135497595,0.007527644,0.007527644,0.067748797,0.015055288,0.007054576,0.097859374,3.620689655,10.81724138,1.244531279,age_30_40
3419_0_3_1_2,1.324865373,1.156079295,2.198072095,0.224451091,0.316161055,1.03E-09,0,1.84E-08,6.38E-10,1.242453325,0.052693509,0,0,0.030110577,0,0,0.030110577,2.726130653,24.68341709,1.935041771,age_under_18
3419_0_3_1_3,1.038814894,1.19995676,1.814162243,0.244930027,0.112914662,1.19E-09,0,2.82E-11,9.80E-10,1.277034259,0.052693509,0,0,0.030110577,0,0,0.030110577,2.454177898,26.03504043,1.856527427,age_under_18
3419_0_3_1_0,2.401318488,1.40061817,3.81651559,0,0.030110577,6.41E-10,0,1.61E-07,0,4.117449468,0.165608172,0.015055288,0.015055288,0.015055288,0.037638221,0.009697505,0.082804086,2.738255034,24.95302013,1.833932263,age_30_40
